Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
75200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.6292663	0.0028767628	-6.624333	-6.634199	-6.6647844	0.0028767628	-6.6598516	-6.669718	6.6293645	17429.557	19250.093915224075
75300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.639232	0.0028767628	-6.634299	-6.644165	-6.674751	0.0028767628	-6.6698174	-6.6796837	6.639332	17425.838	19282.8356924057
75400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.649198	0.0028767628	-6.6442647	-6.654131	-6.6847167	0.0028767628	-6.6797833	-6.6896496	6.6492977	17422.115	19315.385163784027
75500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.659164	0.0028767628	-6.6542306	-6.664097	-6.6946826	0.0028767628	-6.6897492	-6.6996155	6.659263	17418.395	19348.07443666458
75600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.66913	0.0028767628	-6.6641965	-6.6740627	-6.7046485	0.0028767628	-6.699715	-6.7095814	6.6692286	17414.676	19381.146282672882
75700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.6790953	0.0028767628	-6.6741624	-6.6840286	-6.7146144	0.0028767628	-6.709681	-6.7195473	6.679195	17410.955	19413.999185085297
75800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.689061	0.0028767628	-6.6841283	-6.6939945	-6.7245803	0.0028767628	-6.719647	-6.729513	6.689161	17407.234	19446.64891409874
75900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.699027	0.0028767628	-6.694094	-6.7039604	-6.7345457	0.0028767628	-6.729613	-6.739479	6.6991267	17403.516	19479.659595012665
76000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.708993	0.0028767628	-6.70406	-6.7139263	-6.7445116	0.0028767628	-6.7395787	-6.749445	6.7090926	17399.799	19512.25009250641
76100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.718959	0.0028767628	-6.714026	-6.723892	-6.7544775	0.0028767628	-6.7495446	-6.759411	6.719059	17396.082	19545.071330308914
76200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.7289248	0.0028767628	-6.723992	-6.733858	-6.7644434	0.0028767628	-6.7595105	-6.7693768	6.729025	17392.363	19578.21898007393
76300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.738891	0.0028767628	-6.733958	-6.743824	-6.7744093	0.0028767628	-6.7694764	-6.7793427	6.7389903	17388.646	19611.082451820374
76400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.748857	0.0028767628	-6.7439237	-6.75379	-6.784375	0.0028767628	-6.7794423	-6.7893085	6.7489557	17384.93	19643.92454767227
76500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.758822	0.0028767628	-6.7538896	-6.763756	-6.7943416	0.0028767628	-6.789408	-6.7992744	6.758922	17381.213	19676.932427167892
76600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.7687883	0.0028767628	-6.7638555	-6.7737217	-6.8043075	0.0028767628	-6.799374	-6.8092403	6.768888	17377.496	19710.486726999283
76700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.7787547	0.0028767628	-6.7738214	-6.7836876	-6.8142724	0.0028767628	-6.80934	-6.819206	6.7788544	17373.78	19743.689185142517
76800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.7887206	0.0028767628	-6.7837873	-6.7936535	-6.824239	0.0028767628	-6.819306	-6.829172	6.78882	17370.064	19776.74938559532
76900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.7986865	0.0028767628	-6.793753	-6.8036194	-6.834205	0.0028767628	-6.829272	-6.839138	6.798785	17366.352	19809.981447935104
77000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.8086524	0.0028767628	-6.803719	-6.8135853	-6.844171	0.0028767628	-6.8392377	-6.849104	6.808752	17362.637	19843.213322162628
77100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.8186183	0.0028767628	-6.813685	-6.823551	-6.854137	0.0028767628	-6.8492036	-6.85907	6.8187175	17358.922	19876.342604398727
77200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.828584	0.0028767628	-6.823651	-6.833517	-6.864103	0.0028767628	-6.8591695	-6.8690357	6.828683	17355.209	19909.369789600372
77300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.8385496	0.0028767628	-6.8336167	-6.843483	-6.8740687	0.0028767628	-6.8691354	-6.8790016	6.8386493	17351.494	19942.4341673851
77400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.8485155	0.0028767628	-6.8435826	-6.853449	-6.8840346	0.0028767628	-6.8791013	-6.8889675	6.8486156	17347.783	19975.67676925659
77500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.8584814	0.0028767628	-6.8535485	-6.863415	-6.894	0.0028767628	-6.889067	-6.8989334	6.8585815	17344.07	20009.20616722107
77600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.8684473	0.0028767628	-6.8635144	-6.8733807	-6.903966	0.0028767628	-6.899033	-6.9088993	6.868546	17340.357	20042.348814725876
77700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.878413	0.0028767628	-6.8734803	-6.8833466	-6.913932	0.0028767628	-6.908999	-6.918865	6.8785124	17336.645	20075.467163085938
77800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.888379	0.0028767628	-6.883446	-6.8933125	-6.9238977	0.0028767628	-6.918965	-6.928831	6.888479	17332.936	20108.680970668793
77900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.8983455	0.0028767628	-6.893412	-6.9032784	-6.9338636	0.0028767628	-6.9289308	-6.938797	6.8984447	17329.225	20141.846252202988
78000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.9083114	0.0028767628	-6.903378	-6.9132442	-6.9438295	0.0028767628	-6.9388967	-6.948763	6.90841	17325.512	20175.10282754898
78100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.9182763	0.0028767628	-6.913344	-6.92321	-6.953796	0.0028767628	-6.9488626	-6.958729	6.918377	17321.805	20208.383195400238
78200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.9282427	0.0028767628	-6.92331	-6.933176	-6.963762	0.0028767628	-6.9588284	-6.9686947	6.928343	17318.094	20241.515405654907
78300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.938209	0.0028767628	-6.9332757	-6.943142	-6.9737267	0.0028767628	-6.9687943	-6.9786606	6.9383082	17314.383	20274.971900224686
78400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.948175	0.0028767628	-6.9432416	-6.953108	-6.983693	0.0028767628	-6.9787602	-6.9886265	6.948273	17310.676	20308.642276525497
78500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.958141	0.0028767628	-6.9532075	-6.9630737	-6.9936595	0.0028767628	-6.988726	-6.9985924	6.9582405	17306.967	20341.78010225296
78600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.9681067	0.0028767628	-6.9631734	-6.9730396	-7.0036254	0.0028767628	-6.998692	-7.0085583	6.9682064	17303.258	20375.141145944595
78700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.9780726	0.0028767628	-6.9731393	-6.9830055	-7.0135913	0.0028767628	-7.008658	-7.018524	6.978172	17299.55	20408.428527355194
78800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.9880385	0.0028767628	-6.983105	-6.9929714	-7.023557	0.0028767628	-7.018624	-7.02849	6.9881372	17295.846	20441.691939353943
78900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.998004	0.0028767628	-6.993071	-7.0029373	-7.033523	0.0028767628	-7.0285897	-7.038456	6.9981036	17292.137	20475.029076337814
79000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.00797	0.0028767628	-7.003037	-7.012903	-7.043489	0.0028767628	-7.0385556	-7.048422	7.0080695	17288.432	20508.42339849472
79100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0179358	0.0028767628	-7.013003	-7.022869	-7.0534544	0.0028767628	-7.0485215	-7.0583878	7.0180354	17284.725	20541.85502386093
79200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0279016	0.0028767628	-7.022969	-7.032835	-7.0634203	0.0028767628	-7.0584874	-7.0683537	7.0280013	17281.02	20575.49748134613
79300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0378675	0.0028767628	-7.0329347	-7.042801	-7.073386	0.0028767628	-7.0684533	-7.0783195	7.0379677	17277.314	20608.756213903427
79400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0478334	0.0028767628	-7.0429006	-7.052767	-7.083352	0.0028767628	-7.078419	-7.0882854	7.0479336	17273.607	20642.865970611572
79500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0578	0.0028767628	-7.0528665	-7.0627327	-7.093318	0.0028767628	-7.088385	-7.0982513	7.057899	17269.904	20676.28486442566
79600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0677657	0.0028767628	-7.0628324	-7.0726986	-7.103284	0.0028767628	-7.098351	-7.1082172	7.0678644	17266.2	20709.85922574997
79700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0777307	0.0028767628	-7.0727983	-7.0826645	-7.1132493	0.0028767628	-7.108317	-7.118183	7.077831	17262.496	20743.482424497604
79800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.087697	0.0028767628	-7.082764	-7.0926304	-7.123216	0.0028767628	-7.118283	-7.128149	7.0877967	17258.793	20777.111832141876
79900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.0976634	0.0028767628	-7.09273	-7.1025963	-7.1331816	0.0028767628	-7.1282487	-7.138115	7.097763	17255.09	20810.754972457886
80000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.1076293	0.0028767628	-7.102696	-7.112562	-7.1431475	0.0028767628	-7.1382146	-7.148081	7.1077285	17251.389	20844.289495944977
80100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.117595	0.0028767628	-7.112662	-7.122528	-7.153114	0.0028767628	-7.1481805	-7.1580467	7.117695	17247.686	20877.836337327957
80200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.127561	0.0028767628	-7.1226277	-7.132494	-7.1630797	0.0028767628	-7.1581464	-7.1680126	7.1276608	17243.984	20911.628760814667
80300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.137527	0.0028767628	-7.1325936	-7.14246	-7.1730456	0.0028767628	-7.1681123	-7.1779785	7.137626	17240.283	20946.028324127197
80400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.147493	0.0028767628	-7.1425595	-7.152426	-7.1830115	0.0028767628	-7.178078	-7.1879444	7.1475916	17236.582	20979.66073703766
80500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.1574583	0.0028767628	-7.1525254	-7.1623917	-7.1929774	0.0028767628	-7.188044	-7.1979103	7.157558	17232.88	21013.3523645401
80600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.167424	0.0028767628	-7.1624913	-7.1723576	-7.2029433	0.0028767628	-7.19801	-7.207876	7.167525	17229.182	21047.244787454605
80700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.17739	0.0028767628	-7.172457	-7.1823235	-7.2129087	0.0028767628	-7.207976	-7.217842	7.17749	17225.48	21081.084458112717
80800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.187356	0.0028767628	-7.182423	-7.1922894	-7.2228746	0.0028767628	-7.2179418	-7.227808	7.1874547	17221.781	21114.69493675232
80900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.197322	0.0028767628	-7.192389	-7.2022552	-7.2328405	0.0028767628	-7.2279077	-7.237774	7.197421	17218.082	21148.51589870453
81000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.207288	0.0028767628	-7.202355	-7.212221	-7.2428064	0.0028767628	-7.2378736	-7.24774	7.207388	17214.383	21182.23853945732
81100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.217253	0.0028767628	-7.212321	-7.222187	-7.2527723	0.0028767628	-7.2478395	-7.2577057	7.2173533	17210.686	21216.121163845062
81200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.22722	0.0028767628	-7.2222867	-7.232153	-7.262738	0.0028767628	-7.2578053	-7.2676716	7.227319	17206.988	21250.495908737183
81300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.2371855	0.0028767628	-7.2322526	-7.242119	-7.2727036	0.0028767628	-7.2677712	-7.2776375	7.2372856	17203.291	21284.213571310043
81400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.2471514	0.0028767628	-7.2422185	-7.2520847	-7.2826705	0.0028767628	-7.277737	-7.2876034	7.247252	17199.594	21318.292274713516
81500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.2571177	0.0028767628	-7.2521844	-7.2620506	-7.292636	0.0028767628	-7.287703	-7.2975693	7.257217	17195.898	21352.417088747025
81600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.2670836	0.0028767628	-7.2621503	-7.2720165	-7.302602	0.0028767628	-7.297669	-7.307535	7.267182	17192.201	21386.23148369789
81700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.2770495	0.0028767628	-7.272116	-7.2819824	-7.312568	0.0028767628	-7.307635	-7.317501	7.277149	17188.506	21419.956813812256
81800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.2870154	0.0028767628	-7.282082	-7.2919483	-7.322534	0.0028767628	-7.3176007	-7.327467	7.287115	17184.809	21453.919751882553
81900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.2969813	0.0028767628	-7.292048	-7.301914	-7.3325	0.0028767628	-7.3275666	-7.337433	7.2970805	17181.117	21487.87015104294
82000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.306947	0.0028767628	-7.302014	-7.31188	-7.342466	0.0028767628	-7.3375325	-7.3473988	7.307046	17177.422	21521.936937093735
82100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.3169127	0.0028767628	-7.31198	-7.321846	-7.352432	0.0028767628	-7.3474984	-7.3573647	7.3170123	17173.727	21556.10279560089
82200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.3268785	0.0028767628	-7.3219457	-7.331812	-7.3623977	0.0028767628	-7.3574643	-7.3673306	7.3269787	17170.033	21590.482791900635
82300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.3368444	0.0028767628	-7.3319116	-7.341778	-7.372363	0.0028767628	-7.36743	-7.3772964	7.336944	17166.34	21624.397275209427
82400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.3468103	0.0028767628	-7.3418775	-7.3517437	-7.382329	0.0028767628	-7.377396	-7.3872623	7.34691	17162.648	21658.37260723114
82500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.356776	0.0028767628	-7.3518434	-7.3617096	-7.392295	0.0028767628	-7.387362	-7.3972282	7.3568764	17158.953	21692.397533416748
82600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.366742	0.0028767628	-7.3618093	-7.3716755	-7.402261	0.0028767628	-7.397328	-7.407194	7.3668423	17155.262	21726.398364543915
82700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.3767076	0.0028767628	-7.371775	-7.3816414	-7.4122267	0.0028767628	-7.407294	-7.41716	7.3768077	17151.57	21760.377824544907
82800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.3866744	0.0028767628	-7.381741	-7.3916073	-7.4221926	0.0028767628	-7.4172597	-7.427126	7.386773	17147.877	21794.393337726593
82900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.39664	0.0028767628	-7.391707	-7.401573	-7.432158	0.0028767628	-7.4272256	-7.437092	7.3967395	17144.188	21828.744707345963
83000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.4066057	0.0028767628	-7.401673	-7.411539	-7.442125	0.0028767628	-7.4371915	-7.4470577	7.406706	17140.496	21863.00596499443
83100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.416572	0.0028767628	-7.4116387	-7.421505	-7.4520903	0.0028767628	-7.4471574	-7.4570236	7.4166718	17136.807	21897.835642576218
83200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.426538	0.0028767628	-7.4216046	-7.431471	-7.462056	0.0028767628	-7.4571233	-7.4669895	7.426637	17133.117	21932.190397024155
83300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.436504	0.0028767628	-7.4315705	-7.441437	-7.4720225	0.0028767628	-7.467089	-7.4769554	7.4366026	17129.43	21966.420912504196
83400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.44647	0.0028767628	-7.4415364	-7.4514027	-7.4819884	0.0028767628	-7.477055	-7.4869213	7.4465694	17125.738	22000.819885015488
83500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.4564357	0.0028767628	-7.4515023	-7.4613686	-7.4919543	0.0028767628	-7.487021	-7.496887	7.456535	17122.05	22035.332369327545
83600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.4664016	0.0028767628	-7.461468	-7.4713345	-7.50192	0.0028767628	-7.496987	-7.506853	7.4665003	17118.363	22069.765652418137
83700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.476367	0.0028767628	-7.471434	-7.4813004	-7.511886	0.0028767628	-7.506953	-7.516819	7.4764667	17114.674	22103.975812911987
83800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.486333	0.0028767628	-7.4814	-7.4912663	-7.521852	0.0028767628	-7.5169187	-7.526785	7.4864335	17110.986	22138.656665325165
83900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.496299	0.0028767628	-7.491366	-7.501232	-7.5318174	0.0028767628	-7.5268846	-7.536751	7.496399	17107.3	22173.04038786888
84000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.5062647	0.0028767628	-7.501332	-7.511198	-7.5417833	0.0028767628	-7.5368505	-7.5467167	7.5063634	17103.613	22207.854377746582
84100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.5162306	0.0028767628	-7.5112977	-7.521164	-7.551749	0.0028767628	-7.5468163	-7.5566826	7.51633	17099.928	22242.24311542511
84200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.5261965	0.0028767628	-7.5212636	-7.53113	-7.561715	0.0028767628	-7.5567822	-7.5666485	7.5262966	17096.242	22276.653038978577
84300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.536162	0.0028767628	-7.5312295	-7.5410957	-7.571681	0.0028767628	-7.566748	-7.5766144	7.536262	17092.555	22311.467455387115
84400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.5461287	0.0028767628	-7.5411954	-7.5510616	-7.581647	0.0028767628	-7.576714	-7.5865803	7.5462275	17088.87	22345.873629570007
84500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.556094	0.0028767628	-7.5511613	-7.5610275	-7.5916123	0.0028767628	-7.58668	-7.596546	7.5561943	17085.188	22380.329766750336
84600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.56606	0.0028767628	-7.561127	-7.5709934	-7.601579	0.0028767628	-7.596646	-7.606512	7.5661607	17081.502	22414.77108645439
84700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.5760264	0.0028767628	-7.571093	-7.5809593	-7.6115446	0.0028767628	-7.6066117	-7.616478	7.5761256	17077.818	22449.400393486023
84800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.5859923	0.0028767628	-7.581059	-7.590925	-7.6215105	0.0028767628	-7.6165776	-7.626444	7.5860906	17074.133	22483.962661504745
84900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.595958	0.0028767628	-7.591025	-7.600891	-7.631477	0.0028767628	-7.6265435	-7.6364098	7.596058	17070.451	22518.661139011383
85000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.605924	0.0028767628	-7.600991	-7.610857	-7.641443	0.0028767628	-7.6365094	-7.6463757	7.606024	17066.77	22553.657237529755
85100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.61589	0.0028767628	-7.6109567	-7.620823	-7.6514087	0.0028767628	-7.6464753	-7.6563416	7.615989	17063.086	22588.347683429718
85200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.625856	0.0028767628	-7.6209226	-7.630789	-7.6613746	0.0028767628	-7.656441	-7.6663074	7.6259546	17059.406	22622.84113907814
85300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.6358213	0.0028767628	-7.6308885	-7.6407547	-7.6713405	0.0028767628	-7.666407	-7.6762733	7.635921	17055.725	22657.483525037766
85400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.6457872	0.0028767628	-7.6408544	-7.6507206	-7.6813064	0.0028767628	-7.676373	-7.6862392	7.6458874	17052.043	22692.122758865356
85500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.655753	0.0028767628	-7.6508203	-7.6606865	-7.691272	0.0028767628	-7.686339	-7.696205	7.655853	17048.361	22726.87497663498
85600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.665719	0.0028767628	-7.660786	-7.6706524	-7.7012377	0.0028767628	-7.696305	-7.706171	7.6658187	17044.682	22761.34824872017
85700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.675685	0.0028767628	-7.670752	-7.6806183	-7.7112036	0.0028767628	-7.7062707	-7.716137	7.675785	17041.0	22795.827348709106
85800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.685651	0.0028767628	-7.680718	-7.690584	-7.7211695	0.0028767628	-7.7162366	-7.726103	7.685751	17037.322	22830.29864001274
85900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.6956162	0.0028767628	-7.690684	-7.70055	-7.7311354	0.0028767628	-7.7262025	-7.7360687	7.6957164	17033.643	22865.502473831177
86000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.705583	0.0028767628	-7.7006497	-7.710516	-7.7411013	0.0028767628	-7.7361684	-7.7460346	7.705682	17029.963	22900.269806861877
86100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7155485	0.0028767628	-7.7106156	-7.720482	-7.7510667	0.0028767628	-7.7461343	-7.7560005	7.715648	17026.287	22934.95499944687
86200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7255144	0.0028767628	-7.7205815	-7.730448	-7.7610335	0.0028767628	-7.7561	-7.7659664	7.7256145	17022.61	22969.60864686966
86300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.735481	0.0028767628	-7.7305474	-7.7404137	-7.770999	0.0028767628	-7.766066	-7.7759323	7.7355804	17018.93	23004.489188194275
