Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
103	-23.951971	14.696194	-1.996264	-57.72993	103.38298	-14.730155	9.439967	14.88127	-42.89662	520000	3.967285e-08	22.376476	-0.020513134	-18.294449	3.3875468	0.01516523	0.1426	9.0	19994.099608659744
104	-20.613207	12.269794	1.2208472	-51.44132	85.1579	-12.396426	8.753596	18.571152	-40.381977	525000	-4.8065186e-08	12.789912	-0.014504002	-10.468731	3.3996735	0.016644735	0.1376	5.0	20185.982049942017
105	-22.283821	14.869253	1.5791938	-68.96599	87.210526	-12.362347	8.113446	8.2769575	-36.237488	530000	-1.0681152e-08	15.100781	-0.02426786	-11.700914	3.3567777	0.0149653135	0.1778	13.0	20377.98661994934
106	-21.400408	15.889381	4.2203894	-98.137085	88.69643	-13.787166	9.3199835	9.182513	-51.86054	535000	-3.3569336e-08	12.087949	-0.019773288	-9.923313	3.4431515	0.018602317	0.1768	6.0	20570.081990480423
107	-19.356102	11.817227	4.716497	-43.81462	90.18519	-13.753593	8.6612015	8.839061	-41.937458	540000	-1.9836426e-08	18.584093	-0.021370204	-15.003051	3.4032488	0.01679237	0.164	10.0	20762.159238100052
108	-18.224903	11.266894	0.6118524	-50.09736	73.30882	-12.167866	7.6593127	9.392691	-46.226624	545000	9.155274e-09	5.94696	-0.021765832	-4.064572	3.3941011	0.016792016	0.1998	11.0	20955.454751491547
109	-20.814182	14.82052	23.977173	-53.984367	100.55102	-13.4871	8.664895	15.951596	-43.341076	550000	-5.9509276e-08	18.534903	-0.018260352	-14.306281	3.3624938	0.016883321	0.1328	8.0	21146.50928735733
110	-20.730373	14.306296	31.035381	-53.874084	84.965515	-11.282506	8.978175	11.341975	-42.910168	555000	-7.6293944e-08	34.452663	-0.017202664	-27.18439	3.3764746	0.022273978	0.1618	8.0	21339.183390140533
111	-17.006765	15.103885	33.830334	-51.17197	87.5	-11.239928	9.685061	13.307276	-46.59431	560000	7.019043e-08	23.528807	-0.018489162	-16.451134	3.34984	0.014052026	0.1508	9.0	21531.265663146973
112	-17.167585	11.384706	21.425217	-41.245605	81.78333	-11.350588	8.572513	13.350333	-42.218132	565000	4.119873e-08	19.820055	-0.019789243	-15.332037	3.3218117	0.016410004	0.1518	10.0	21722.772833824158
113	-19.66392	11.340713	0.96199256	-58.80811	83.77586	-13.062081	8.311935	13.398964	-38.454285	570000	7.93457e-08	14.376758	-0.010384092	-11.967844	3.3341868	0.015473932	0.164	4.0	21914.81637430191
114	-15.216747	12.208921	39.19831	-48.418182	69.30986	-10.763242	8.350454	10.561147	-32.08361	575000	3.3569336e-08	18.460592	-0.008286722	-12.686188	3.3325539	0.012964415	0.137	4.0	22108.504323005676
115	-19.225351	11.29436	-3.273905	-50.938324	79.17461	-12.3918705	7.7190623	14.618873	-34.24587	580000	5.9509276e-08	8.798739	-0.039270025	-6.6720676	3.3070836	0.013439037	0.2402	29.0	22301.144166231155
116	-18.161192	13.988787	13.418211	-53.820297	83.169495	-12.288335	9.680147	17.423378	-37.750916	585000	2.4414062e-08	26.373365	-0.01805197	-19.466118	3.310348	0.017752701	0.1776	9.0	22493.246959209442
117	-18.941175	13.845558	7.1268234	-58.29682	89.53704	-11.860638	9.2172785	9.587003	-53.120728	590000	6.1035155e-09	11.236898	-0.017029833	-8.286978	3.273568	0.014871924	0.1698	7.0	22684.63902783394
118	-17.727936	13.185506	20.028727	-48.57388	82.94915	-11.99287	8.4603815	10.990696	-37.273773	595000	0.0	18.492462	-0.028061584	-12.737505	3.3258083	0.01365234	0.1968	19.0	22876.828822135925
119	-15.911327	13.87205	36.481895	-50.0757	81.803276	-12.065232	8.402675	13.818207	-35.509678	600000	8.392334e-08	31.171041	-0.019670708	-22.631666	3.2858746	0.016629044	0.1462	8.0	23068.905742168427
